tx	gene_id	Mycangia_BH1	Mycangia_BH2	Mycangia_BH3	Mycangia_BH4	Mycangia_BH5	Mycangia_EF1	Mycangia_EF2	Mycangia_EF3	Mycangia_EF4	Mycangia_EP1	Mycangia_EP2	Mycangia_EP3	Mycangia_EP4	Mycangia_LP2	Mycangia_LP3	Mycangia_LP4
CEP52_012781-T1_mrna	gene-CEP52_012781	40.515609	67.988693	37.674716	74.075092	49.338403	0	0	0	0	0	0	0	0	0	0	41.564268
CEP52_012782-T1_mrna	gene-CEP52_012782	0	0	0	17.101297	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012783-T1_mrna	gene-CEP52_012783	41.395174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012784-T1_mrna	gene-CEP52_012784	0	4.80363	4.824805	6.898091	6.31825	0	0	0	0	0	0	318.298061	0	0	0	42.583411
CEP52_012785-T1_mrna	gene-CEP52_012785	0	0	59.437745	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012786-T1_mrna	gene-CEP52_012786	51.597616	62.474024	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012787-T1_mrna	gene-CEP52_012787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012788-T1_mrna	gene-CEP52_012788	255.883808	80.045446	69.387933	32.240236	150.444817	590.306503	0	0	0	0	0	0	0	0	0	0
CEP52_012789-T1_mrna	gene-CEP52_012789	59.587355	131.756009	145.422981	134.933441	94.552615	0	0	0	0	0	0	0	0	0	0	0
CEP52_012790-T1_mrna	gene-CEP52_012790	17.708533	12.92047	8.645285	24.788151	11.329237	0	0	0	0	0	0	190.33979	0	0	0	0
CEP52_012791-T1_mrna	gene-CEP52_012791	0	0	0	13.555076	49.90658	0	0	0	0	0	591.446395	0	0	0	0	0
CEP52_012792-T1_mrna	gene-CEP52_012792	984.15769	1396.417661	1033.515652	1605.231524	907.92711	0	0	0	0	0	4098.32218	1081.839837	0	0	0	1177.980865
CEP52_012793-T1_mrna	gene-CEP52_012793	23.644262	76.190997	19.235559	26.956272	75.178325	490.728376	0	0	0	0	0	0	0	0	0	0
CEP52_012794-T1_mrna	gene-CEP52_012794	137.198744	118.566847	95.670653	89.786773	83.189186	0	0	493.314782	0	0	0	0	0	0	0	0
CEP52_012795-T1_mrna	gene-CEP52_012795	0	23.913904	0	0	188.939949	1239.527081	0	0	0	0	0	0	0	0	0	0
CEP52_012796-T1_mrna	gene-CEP52_012796	755.187982	725.516592	863.058532	515.755757	954.427768	0	0	452.448327	0	0	0	0	0	0	0	774.724233
CEP52_012797-T1_mrna	gene-CEP52_012797	119.753445	331.210543	96.774014	256.978084	504.642702	0	0	0	0	0	0	0	0	0	0	0
CEP52_012798-T1_mrna	gene-CEP52_012798	8.721928	31.766274	0	20.227046	27.85596	0	0	0	0	0	0	0	0	14230.303128	0	0
CEP52_012799-T1_mrna	gene-CEP52_012799	337.644763	156.693128	223.833605	129.941101	53.191576	259.312825	0	0	0	1256.537406	0	0	0	0	0	179.605205
CEP52_012800-T1_mrna	gene-CEP52_012800	39.023936	125.907906	63.494608	0	165.63701	0	0	0	0	0	0	0	0	0	0	0
CEP52_012801-T1_mrna	gene-CEP52_012801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012802-T1_mrna	gene-CEP52_012802	32.59542	6.579588	39.777515	0	17.310709	0	0	409.993256	0	0	0	0	0	0	0	0
CEP52_012803-T1_mrna	gene-CEP52_012803	20.195384	57.183737	16.431189	58.451644	32.236411	0	0	253.779126	0	0	0	0	0	0	0	290.052031
CEP52_012804-T1_mrna	gene-CEP52_012804	13.559689	32.967777	7.355288	15.799368	14.453985	0	0	226.995899	0	0	0	0	0	0	0	0
CEP52_012805-T1_mrna	gene-CEP52_012805	26.853062	10.805533	0	0	28.432024	0	0	0	0	0	0	0	0	0	0	192.843051
CEP52_012806-T1_mrna	gene-CEP52_012806	44.820972	40.354704	32.416636	11.599205	10.615635	103.209388	0	0	0	0	0	0	0	0	0	0
CEP52_012807-T1_mrna	gene-CEP52_012807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012808-T1_mrna	gene-CEP52_012808	48.529747	32.654686	0	18.598416	137.461453	0	0	0	0	0	0	0	0	0	0	0
CEP52_012809-T1_mrna	gene-CEP52_012809	282.187768	215.952053	144.997977	222.316862	110.474183	0	0	373.540405	0	0	0	396.805788	0	0	0	639.922538
CEP52_012810-T1_mrna	gene-CEP52_012810	0	29.8797	15.063576	0	19.65373	0	0	0	0	0	0	0	0	0	0	0
CEP52_012811-T1_mrna	gene-CEP52_012811	19.230363	44.131023	88.66416	0	20.486901	0	0	161.009889	0	0	0	343.99289	0	0	0	230.161003
CEP52_012812-T1_mrna	gene-CEP52_012812	59.611334	54.171971	193.992403	68.635395	79.179061	0	0	0	0	0	0	0	0	0	0	0
CEP52_012813-T1_mrna	gene-CEP52_012813	7.716919	9.371616	0	0	8.217895	0	0	0	0	0	0	0	0	0	0	55.416466
CEP52_012814-T1_mrna	gene-CEP52_012814	56.494088	0	0	64.075309	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012815-T1_mrna	gene-CEP52_012815	25.590194	103.014253	104.091654	174.665762	81.318109	0	3380.548462	0	0	0	0	0	0	0	0	0
CEP52_012816-T1_mrna	gene-CEP52_012816	0	0	0	82.764254	159.605672	0	0	0	0	0	0	0	0	0	0	0
CEP52_012817-T1_mrna	gene-CEP52_012817	0	27.249406	18.33923	25.731897	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012818-T1_mrna	gene-CEP52_012818	0	4.24147	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012819-T1_mrna	gene-CEP52_012819	0	0	0	21.869032	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012820-T1_mrna	gene-CEP52_012820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012821-T1_mrna	gene-CEP52_012821	16.23692	0	13.209724	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012822-T1_mrna	gene-CEP52_012822	13.558989	2.745209	16.548167	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012823-T1_mrna	gene-CEP52_012823	0	0	105.978995	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012824-T1_mrna	gene-CEP52_012824	9.502543	23.067214	38.657102	44.03528	30.341895	0	0	0	0	0	0	0	0	0	0	0
CEP52_012825-T1_mrna	gene-CEP52_012825	0	314.195334	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012826-T1_mrna	gene-CEP52_012826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012827-T1_mrna	gene-CEP52_012827	0	39.86279	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012828-T1_mrna	gene-CEP52_012828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012829-T1_mrna	gene-CEP52_012829	0	1.148949	2.305838	0	3.02232	0	0	0	0	0	0	0	0	0	0	0
CEP52_012830-T1_mrna	gene-CEP52_012830	11.102055	26.936374	27.097991	12.838323	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012831-T1_mrna	gene-CEP52_012831	2583.784226	2482.93069	1780.237307	3176.440944	2038.189991	547.31527	0	3321.628646	0	5270.881709	0	700.363236	0	0	0	4165.458553
CEP52_012832-T1_mrna	gene-CEP52_012832	4719.049837	4858.566035	3533.762302	3517.230359	2880.176016	2576.787956	0	4180.559748	0	0	0	2183.840742	0	0	0	3270.207176
CEP52_012833-T1_mrna	gene-CEP52_012833	52.336784	42.417739	49.681617	20.330833	27.895606	0	0	219.030553	0	0	0	0	0	0	0	31.320037
CEP52_012834-T1_mrna	gene-CEP52_012834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012835-T1_mrna	gene-CEP52_012835	0	0	0	0	22.082164	0	0	0	0	0	0	1109.073753	0	0	0	0
CEP52_012836-T1_mrna	gene-CEP52_012836	0	5.913125	11.883379	0	31.110867	0	0	0	0	0	0	0	0	0	0	0
CEP52_012837-T1_mrna	gene-CEP52_012837	2545.54095	2997.573499	2356.782304	4100.806066	3480.277063	1223.104444	0	5986.868815	0	0	0	0	9884.416054	0	0	1276.410084
CEP52_012838-T1_mrna	gene-CEP52_012838	17.862589	0	19.378407	6.926202	31.720645	0	0	448.642224	0	0	0	0	0	0	0	42.758147
CEP52_012839-T1_mrna	gene-CEP52_012839	147.135907	42.365887	34.199505	24.0338	44.588124	0	0	0	0	0	0	0	0	0	0	150.94173
CEP52_012840-T1_mrna	gene-CEP52_012840	205.578222	138.287751	125.436675	39.349865	218.301072	0	0	0	0	0	0	457.181272	0	0	0	123.023015
CEP52_012841-T1_mrna	gene-CEP52_012841	0	31.232095	7.851382	0	20.540902	0	0	0	0	0	0	0	0	0	0	69.298096
CEP52_012842-T1_mrna	gene-CEP52_012842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012843-T1_mrna	gene-CEP52_012843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012844-T1_mrna	gene-CEP52_012844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012845-T1_mrna	gene-CEP52_012845	66.240302	79.036044	107.51194	289.505414	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012846-T1_mrna	gene-CEP52_012846	20.237659	16.320103	0	92.641714	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012847-T1_mrna	gene-CEP52_012847	0	37.426989	0	203.959675	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012848-T1_mrna	gene-CEP52_012848	58.806046	59.381732	0	84.654678	78.114191	0	0	0	0	0	0	0	0	0	0	0
CEP52_012849-T1_mrna	gene-CEP52_012849	24.304316	29.36317	0	27.688193	25.753908	0	0	0	0	0	0	0	0	0	0	0
CEP52_012850-T1_mrna	gene-CEP52_012850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012851-T1_mrna	gene-CEP52_012851	13.684744	5.529259	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012852-T1_mrna	gene-CEP52_012852	0	0	10.995413	15.585351	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012853-T1_mrna	gene-CEP52_012853	0	52.867761	0	24.975623	23.183945	0	0	0	0	0	0	582.081964	0	0	0	0
CEP52_012854-T1_mrna	gene-CEP52_012854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012855-T1_mrna	gene-CEP52_012855	0	0	8.0112	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012856-T1_mrna	gene-CEP52_012856	0	6.755728	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012857-T1_mrna	gene-CEP52_012857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012858-T1_mrna	gene-CEP52_012858	0	0	0	0	13.609482	0	0	0	0	0	0	0	0	0	0	0
CEP52_012860-T1_mrna	gene-CEP52_012860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012861-T1_mrna	gene-CEP52_012861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012862-T1_mrna	gene-CEP52_012862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012863-T1_mrna	gene-CEP52_012863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012864-T1_mrna	gene-CEP52_012864	0	10.2417	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012865-T1_mrna	gene-CEP52_012865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012866-T1_mrna	gene-CEP52_012866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012867-T1_mrna	gene-CEP52_012867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012868-T1_mrna	gene-CEP52_012868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012869-T1_mrna	gene-CEP52_012869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012870-T1_mrna	gene-CEP52_012870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012871-T1_mrna	gene-CEP52_012871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012872-T1_mrna	gene-CEP52_012872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012873-T1_mrna	gene-CEP52_012873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012874-T1_mrna	gene-CEP52_012874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012875-T1_mrna	gene-CEP52_012875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012876-T1_mrna	gene-CEP52_012876	0	16.490733	8.29253	35.395607	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012877-T1_mrna	gene-CEP52_012877	535.098729	365.519105	492.107296	265.354027	345.24635	482.846045	0	2929.649252	0	0	0	0	0	0	0	0
CEP52_012878-T1_mrna	gene-CEP52_012878	0	0	7.697816	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012879-T1_mrna	gene-CEP52_012879	0	27.646295	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012880-T1_mrna	gene-CEP52_012880	41.242262	16.627334	33.551613	47.178066	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012881-T1_mrna	gene-CEP52_012881	0	6.144733	12.378759	17.51246	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012882-T1_mrna	gene-CEP52_012882	48.541709	30.589274	61.438129	6.278055	11.495432	0	0	135.453643	4255.937447	0	0	0	0	0	0	38.731877
CEP52_012883-T1_mrna	gene-CEP52_012883	490.536759	338.627959	411.956837	345.801678	806.866361	984.618419	0	0	0	0	0	0	0	0	0	0
CEP52_012884-T1_mrna	gene-CEP52_012884	23.399644	22.101612	31.731083	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012885-T1_mrna	gene-CEP52_012885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012886-T1_mrna	gene-CEP52_012886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012887-T1_mrna	gene-CEP52_012887	25.548303	5.17849	18.189347	7.453444	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012888-T1_mrna	gene-CEP52_012888	7.339595	17.828896	11.943482	8.524163	15.63394	0	0	0	0	0	0	0	0	0	0	52.706862
CEP52_012889-T1_mrna	gene-CEP52_012889	45.247768	18.10828	110.352175	50.384438	0	0	0	1143.279115	0	0	0	0	0	0	0	0
CEP52_012890-T1_mrna	gene-CEP52_012890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012891-T1_mrna	gene-CEP52_012891	0	130.850873	267.253492	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012892-T1_mrna	gene-CEP52_012892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012893-T1_mrna	gene-CEP52_012893	256.005361	207.100842	258.277746	177.800906	196.139973	0	0	0	0	0	0	0	0	0	0	147.07294
CEP52_012894-T1_mrna	gene-CEP52_012894	60.306374	134.16977	81.776596	69.821797	139.048004	0	0	252.605385	0	0	0	0	0	0	0	0
CEP52_012895-T1_mrna	gene-CEP52_012895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012896-T1_mrna	gene-CEP52_012896	30.793081	78.883283	16.702367	35.643044	141.989626	212.807029	0	0	0	0	0	0	0	0	0	0
CEP52_012897-T1_mrna	gene-CEP52_012897	22.827025	33.883235	24.763714	17.668644	24.309735	0	0	0	0	0	0	0	0	0	0	0
CEP52_012898-T1_mrna	gene-CEP52_012898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012899-T1_mrna	gene-CEP52_012899	0	34.098887	69.615336	0	180.327213	0	0	0	0	0	0	0	0	0	0	0
CEP52_012900-T1_mrna	gene-CEP52_012900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012901-T1_mrna	gene-CEP52_012901	331.201511	79.036044	161.267909	72.376354	416.311679	0	0	0	0	0	0	0	0	0	0	0
CEP52_012902-T1_mrna	gene-CEP52_012902	96.717956	61.984294	26.230805	0	51.493054	0	0	202.498995	0	0	1220.406232	432.160463	0	0	0	231.515781
CEP52_012903-T1_mrna	gene-CEP52_012903	92.816955	104.283989	226.550224	95.493153	54.869347	0	0	259.198827	0	0	0	828.511377	0	0	0	0
CEP52_012904-T1_mrna	gene-CEP52_012904	0	0	0	49.466628	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012905-T1_mrna	gene-CEP52_012905	0	43.687094	32.98624	15.585351	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012906-T1_mrna	gene-CEP52_012906	21.224383	34.221001	34.532926	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012907-T1_mrna	gene-CEP52_012907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012908-T1_mrna	gene-CEP52_012908	22.275673	21.664052	3.624953	5.191385	9.498111	0	0	0	0	0	0	0	0	0	0	0
CEP52_012909-T1_mrna	gene-CEP52_012909	0	35.363758	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012910-T1_mrna	gene-CEP52_012910	59.065403	127.039765	64.068848	0	83.563201	408.484747	0	0	0	0	990.470117	0	0	0	0	0
CEP52_012911-T1_mrna	gene-CEP52_012911	6.335487	23.092003	15.464452	7.366503	13.499219	0	0	0	0	0	0	0	0	0	0	0
CEP52_012912-T1_mrna	gene-CEP52_012912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012913-T1_mrna	gene-CEP52_012913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012914-T1_mrna	gene-CEP52_012914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012915-T1_mrna	gene-CEP52_012915	12.650731	5.11314	30.877533	14.603308	0	262.330105	0	0	0	0	0	0	0	0	0	0
CEP52_012916-T1_mrna	gene-CEP52_012916	0	0	0	31.654498	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012917-T1_mrna	gene-CEP52_012917	0	0	39.544872	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012918-T1_mrna	gene-CEP52_012918	0	0	0	0	0	0	0	0	0	0	755.886472	0	0	0	0	0
CEP52_012919-T1_mrna	gene-CEP52_012919	47.299364	31.830905	230.88657	36.270706	50.24737	0	0	0	0	0	0	0	0	0	0	113.220532
CEP52_012920-T1_mrna	gene-CEP52_012920	115.543858	179.18853	172.348381	55.766547	112.725802	0	0	0	0	0	0	515.868303	0	0	0	138.289633
CEP52_012921-T1_mrna	gene-CEP52_012921	2.464816	10.993817	20.055552	2.878758	13.145081	51.07193	0	0	0	0	0	132.53776	0	0	0	17.700348
CEP52_012922-T1_mrna	gene-CEP52_012922	54.289518	58.580243	22.08551	31.463953	57.790627	0	0	0	0	0	0	0	0	0	0	64.976905
CEP52_012923-T1_mrna	gene-CEP52_012923	7.241912	17.592156	0	8.41166	7.713163	0	0	0	0	0	0	0	0	0	0	0
CEP52_012924-T1_mrna	gene-CEP52_012924	337.869987	453.253604	263.889918	124.682807	301.70521	0	0	1019.516016	0	1357.44531	2724.309944	361.324231	0	0	0	679.359798
CEP52_012925-T1_mrna	gene-CEP52_012925	32.23734	26.074897	26.228486	24.862801	80.030222	0	0	0	0	0	0	0	0	0	0	0
CEP52_012926-T1_mrna	gene-CEP52_012926	8.483949	0	13.805494	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012927-T1_mrna	gene-CEP52_012927	0	29.407847	76.057249	0	22.104351	0	0	0	0	0	0	0	0	0	0	0
CEP52_012928-T1_mrna	gene-CEP52_012928	25.981	5.249904	0	14.989698	13.81175	0	0	0	0	0	0	0	0	0	0	0
CEP52_012929-T1_mrna	gene-CEP52_012929	42.194548	16.898327	34.304489	0	44.469737	0	0	0	0	0	0	0	0	0	0	0
CEP52_012930-T1_mrna	gene-CEP52_012930	43.2931	139.588155	105.658978	123.66657	91.81952	0	0	0	0	0	0	0	0	0	0	0
CEP52_012931-T1_mrna	gene-CEP52_012931	0	23.399257	47.197928	66.462293	41.043483	401.215374	0	0	0	0	0	0	0	0	0	277.743957
CEP52_012932-T1_mrna	gene-CEP52_012932	55.064839	55.382761	67.194114	31.252164	58.290621	0	3635.791798	0	0	0	0	0	0	0	0	0
CEP52_012933-T1_mrna	gene-CEP52_012933	173.804742	191.360691	70.653358	96.946768	183.135688	0	0	0	0	4318.844545	0	0	0	0	0	0
CEP52_012934-T1_mrna	gene-CEP52_012934	0	2.662457	0	0	7.003957	0	0	0	0	1324.233754	0	0	0	0	0	0
CEP52_012935-T1_mrna	gene-CEP52_012935	0	0	0	0	9.592005	0	0	0	0	0	0	0	0	0	0	388.247443
CEP52_012936-T1_mrna	gene-CEP52_012936	0	4.211136	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012937-T1_mrna	gene-CEP52_012937	21.362348	45.434333	17.381475	0	11.38279	221.366188	0	268.246205	0	0	0	0	0	0	0	76.70347
CEP52_012938-T1_mrna	gene-CEP52_012938	36.636203	8.899478	29.808451	8.509936	15.607683	0	0	0	0	0	0	0	0	0	0	0
CEP52_012939-T1_mrna	gene-CEP52_012939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012940-T1_mrna	gene-CEP52_012940	12.799519	0	20.827096	0	13.609482	0	0	0	0	0	0	0	0	0	0	0
CEP52_012941-T1_mrna	gene-CEP52_012941	0	3.058958	6.147947	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012942-T1_mrna	gene-CEP52_012942	8.618322	3.487773	14.024133	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012943-T1_mrna	gene-CEP52_012943	0	4.211136	0	12.049481	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012944-T1_mrna	gene-CEP52_012944	0	0	13.067019	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012945-T1_mrna	gene-CEP52_012945	0	7.285087	0	0	0	0	0	0	0	0	908.726257	0	0	0	0	0
CEP52_012946-T1_mrna	gene-CEP52_012946	0	19.906337	40.218384	28.146741	78.568126	0	0	0	0	0	0	0	0	0	0	0
CEP52_012947-T1_mrna	gene-CEP52_012947	0	0	0	198.437851	198.105811	0	0	0	0	0	0	0	0	0	0	0
CEP52_012948-T1_mrna	gene-CEP52_012948	13.107849	37.079925	42.657476	0	13.936022	0	0	659.169786	0	0	0	0	0	0	0	0
CEP52_012949-T1_mrna	gene-CEP52_012949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012950-T1_mrna	gene-CEP52_012950	121.651979	65.68087	54.98929	102.108053	50.395021	0	0	169.768209	0	0	0	0	0	0	0	194.134185
CEP52_012951-T1_mrna	gene-CEP52_012951	0	15.743427	26.015553	10.671506	12.180266	47.320129	0	0	0	0	0	0	0	0	0	0
CEP52_012952-T1_mrna	gene-CEP52_012952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012953-T1_mrna	gene-CEP52_012953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012954-T1_mrna	gene-CEP52_012954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012955-T1_mrna	gene-CEP52_012955	0	6.019108	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012956-T1_mrna	gene-CEP52_012956	7.100169	5.749535	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012957-T1_mrna	gene-CEP52_012957	0	33.522235	13.512071	0	35.278564	0	0	0	0	0	0	0	0	0	0	0
CEP52_012958-T1_mrna	gene-CEP52_012958	359.211079	212.967947	436.845894	1153.5817	383.208583	3704.833794	0	4623.415743	0	0	0	0	0	0	0	0
CEP52_012959-T1_mrna	gene-CEP52_012959	22.818046	20.796335	64.980423	19.912997	48.628426	0	756.410854	0	0	0	0	0	0	0	0	40.965127
CEP52_012960-T1_mrna	gene-CEP52_012960	84.506	46.994682	34.377349	0	78.675163	876.034998	0	0	0	0	0	0	0	0	0	75.856209
CEP52_012961-T1_mrna	gene-CEP52_012961	0	10.546612	0	20.14712	18.496716	0	0	0	0	0	438.385143	0	0	0	0	0
CEP52_012962-T1_mrna	gene-CEP52_012962	19.688468	31.759941	32.034424	0	20.8908	0	0	0	0	0	0	0	0	0	0	0
CEP52_012963-T1_mrna	gene-CEP52_012963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012964-T1_mrna	gene-CEP52_012964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012965-T1_mrna	gene-CEP52_012965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012966-T1_mrna	gene-CEP52_012966	0	16.946355	0	0	22.294062	0	0	0	0	0	0	0	0	0	0	0
CEP52_012967-T1_mrna	gene-CEP52_012967	0	4.793985	9.647728	13.700772	12.612105	0	0	0	0	0	0	0	0	0	0	0
CEP52_012968-T1_mrna	gene-CEP52_012968	14.349343	25.19455	11.675408	11.142917	30.588993	0	0	0	0	0	0	0	0	0	0	0
CEP52_012969-T1_mrna	gene-CEP52_012969	0	0	0	26.411442	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012970-T1_mrna	gene-CEP52_012970	7.913314	0	12.877003	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012971-T1_mrna	gene-CEP52_012971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012972-T1_mrna	gene-CEP52_012972	0	0	16.702367	0	65.533674	425.614058	0	0	0	0	0	0	0	0	0	0
CEP52_012973-T1_mrna	gene-CEP52_012973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012974-T1_mrna	gene-CEP52_012974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012975-T1_mrna	gene-CEP52_012975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012976-T1_mrna	gene-CEP52_012976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012977-T1_mrna	gene-CEP52_012977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012978-T1_mrna	gene-CEP52_012978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012979-T1_mrna	gene-CEP52_012979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012980-T1_mrna	gene-CEP52_012980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012981-T1_mrna	gene-CEP52_012981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012982-T1_mrna	gene-CEP52_012982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012983-T1_mrna	gene-CEP52_012983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012984-T1_mrna	gene-CEP52_012984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012985-T1_mrna	gene-CEP52_012985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_012986-T1_mrna	gene-CEP52_012986	0	0	0	0	3.246129	0	0	0	0	0	0	0	0	0	0	0
CEP52_012987-T1_mrna	gene-CEP52_012987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
